Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
[68]     0.0    0.00    0.00       8         void std::_Destroy_aux<false>::__destroy<std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*) [68]
                0.00    0.00     288/288         void std::_Destroy<std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*) [67]
-----------------------------------------------
                0.00    0.00       8/8           void std::_Destroy<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > >&) [70]
[69]     0.0    0.00    0.00       8         void std::_Destroy<std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*) [69]
                0.00    0.00       8/8           void std::_Destroy_aux<false>::__destroy<std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*) [68]
-----------------------------------------------
                0.00    0.00       4/8           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::~vector() [77]
                0.00    0.00       4/8           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [62]
[70]     0.0    0.00    0.00       8         void std::_Destroy<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > >&) [70]
                0.00    0.00       8/8           void std::_Destroy<std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*) [69]
-----------------------------------------------
                0.00    0.00     288/288         void std::__uninitialized_fill_n<false>::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [72]
[71]     0.0    0.00    0.00     288         void std::_Construct<std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > const&) [71]
                0.00    0.00     288/288         std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [76]
                0.00    0.00     288/649300      operator new(unsigned int, void*) [44]
-----------------------------------------------
                0.00    0.00       4/4           void std::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [73]
[72]     0.0    0.00    0.00       4         void std::__uninitialized_fill_n<false>::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [72]
                0.00    0.00     288/288         void std::_Construct<std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > const&) [71]
-----------------------------------------------
                0.00    0.00       4/4           void std::__uninitialized_fill_n_a<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&, std::allocator<std::list<int, std::allocator<int> > >&) [74]
[73]     0.0    0.00    0.00       4         void std::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [73]
                0.00    0.00       4/4           void std::__uninitialized_fill_n<false>::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [72]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [62]
[74]     0.0    0.00    0.00       4         void std::__uninitialized_fill_n_a<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&, std::allocator<std::list<int, std::allocator<int> > >&) [74]
                0.00    0.00       4/4           void std::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [73]
-----------------------------------------------
                0.00    0.00     288/288         std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [76]
[75]     0.0    0.00    0.00     288         std::_List_base<int, std::allocator<int> >::_List_base(std::allocator<int> const&) [75]
                0.00    0.00     288/92200       std::_List_base<int, std::allocator<int> >::_M_init() [36]
                0.00    0.00     288/288         std::allocator<std::_List_node<int> >::allocator<int>(std::allocator<int> const&) [126]
                0.00    0.00     288/288         std::_List_base<int, std::allocator<int> >::_List_impl::_List_impl(std::allocator<std::_List_node<int> > const&) [129]
                0.00    0.00     288/288         std::allocator<std::_List_node<int> >::~allocator() [128]
-----------------------------------------------
                0.00    0.00     288/288         void std::_Construct<std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > const&) [71]
[76]     0.0    0.00    0.00     288         std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [76]
                0.00    0.00     288/288         std::_List_base<int, std::allocator<int> >::_List_base(std::allocator<int> const&) [75]
                0.00    0.00     288/1298312     std::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() const [84]
                0.00    0.00     288/1298312     std::allocator<int>::allocator<std::_List_node<int> >(std::allocator<std::_List_node<int> > const&) [85]
                0.00    0.00     288/1298312     std::allocator<int>::~allocator() [86]
                0.00    0.00     288/288         std::list<int, std::allocator<int> >::end() const [124]
                0.00    0.00     288/288         std::list<int, std::allocator<int> >::begin() const [125]
                0.00    0.00     288/288         void std::list<int, std::allocator<int> >::_M_initialize_dispatch<std::_List_const_iterator<int> >(std::_List_const_iterator<int>, std::_List_const_iterator<int>, std::__false_type) [130]
-----------------------------------------------
                0.00    0.00       4/4           SatProblem::~SatProblem() [78]
[77]     0.0    0.00    0.00       4         std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::~vector() [77]
                0.00    0.00       4/8           void std::_Destroy<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > >&) [70]
                0.00    0.00       4/20          std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() [132]
                0.00    0.00       4/4           std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::~_Vector_base() [159]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[78]     0.0    0.00    0.00       1         SatProblem::~SatProblem() [78]
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::~vector() [77]
                0.00    0.00       1/4           Timer::~Timer() [146]
-----------------------------------------------
                0.00    0.00   14052/1312364     std::allocator<int>::allocator() [102]
                0.00    0.00 1298312/1312364     std::allocator<int>::allocator<std::_List_node<int> >(std::allocator<std::_List_node<int> > const&) [85]
[82]     0.0    0.00    0.00 1312364         __gnu_cxx::new_allocator<int>::new_allocator() [82]
-----------------------------------------------
                0.00    0.00   14052/1312364     std::allocator<int>::~allocator() [103]
                0.00    0.00 1298312/1312364     std::allocator<int>::~allocator() [86]
[83]     0.0    0.00    0.00 1312364         __gnu_cxx::new_allocator<int>::~new_allocator() [83]
-----------------------------------------------
                0.00    0.00     288/1298312     std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [76]
                0.00    0.00 1298024/1298312     std::_List_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [87]
[84]     0.0    0.00    0.00 1298312         std::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() const [84]
-----------------------------------------------
                0.00    0.00     288/1298312     std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [76]
                0.00    0.00 1298024/1298312     std::_List_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [87]
[85]     0.0    0.00    0.00 1298312         std::allocator<int>::allocator<std::_List_node<int> >(std::allocator<std::_List_node<int> > const&) [85]
                0.00    0.00 1298312/1312364     __gnu_cxx::new_allocator<int>::new_allocator() [82]
-----------------------------------------------
                0.00    0.00     288/1298312     std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [76]
                0.00    0.00  649012/1298312     std::_List_base<int, std::allocator<int> >::_M_clear() [32]
                0.00    0.00  649012/1298312     std::list<int, std::allocator<int> >::_M_create_node(int const&) [33]
[86]     0.0    0.00    0.00 1298312         std::allocator<int>::~allocator() [86]
                0.00    0.00 1298312/1312364     __gnu_cxx::new_allocator<int>::~new_allocator() [83]
-----------------------------------------------
                0.00    0.00  649012/1298024     std::_List_base<int, std::allocator<int> >::_M_clear() [32]
                0.00    0.00  649012/1298024     std::list<int, std::allocator<int> >::_M_create_node(int const&) [33]
[87]     0.0    0.00    0.00 1298024         std::_List_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [87]
                0.00    0.00 1298024/1298312     std::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() const [84]
                0.00    0.00 1298024/1298312     std::allocator<int>::allocator<std::_List_node<int> >(std::allocator<std::_List_node<int> > const&) [85]
-----------------------------------------------
                0.00    0.00  649012/649012      std::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [92]
[88]     0.0    0.00    0.00  649012         __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned int) [88]
-----------------------------------------------
                0.00    0.00  649012/649012      std::_List_base<int, std::allocator<int> >::_M_get_node() [45]
[89]     0.0    0.00    0.00  649012         __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned int, void const*) [89]
                0.00    0.00  649012/649012      __gnu_cxx::new_allocator<std::_List_node<int> >::max_size() const [91]
-----------------------------------------------
                0.00    0.00  649012/649012      std::_List_base<int, std::allocator<int> >::_M_clear() [32]
[90]     0.0    0.00    0.00  649012         __gnu_cxx::new_allocator<int>::destroy(int*) [90]
-----------------------------------------------
                0.00    0.00  649012/649012      __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned int, void const*) [89]
[91]     0.0    0.00    0.00  649012         __gnu_cxx::new_allocator<std::_List_node<int> >::max_size() const [91]
-----------------------------------------------
                0.00    0.00  649012/649012      std::_List_base<int, std::allocator<int> >::_M_clear() [32]
[92]     0.0    0.00    0.00  649012         std::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [92]
                0.00    0.00  649012/649012      __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned int) [88]
-----------------------------------------------
                0.00    0.00   35162/496329      SampleSAT::randomWalk() [14]
                0.00    0.00   70697/496329      SampleSAT::simAnnealing() [17]
                0.00    0.00  113772/496329      SampleSAT::greedyWalk() [11]
                0.00    0.00  276698/496329      SampleSAT::walk() [10]
[93]     0.0    0.00    0.00  496329         SatProblem::getNumSat() [93]
-----------------------------------------------
                0.00    0.00  186310/186310      SatProblem::getCnj(int, int) [95]
[94]     0.0    0.00    0.00  186310         SatProblem::getCnf(int) [94]
-----------------------------------------------
                0.00    0.00  186310/186310      SampleSAT::randomWalk() [14]
[95]     0.0    0.00    0.00  186310         SatProblem::getCnj(int, int) [95]
                0.00    0.00  186310/186310      SatProblem::getCnf(int) [94]
-----------------------------------------------
                0.00    0.00  144000/144000      SatProblem::initParams() [22]
[96]     0.0    0.00    0.00  144000         std::list<int, std::allocator<int> >::empty() const [96]
-----------------------------------------------
                0.00    0.00   35162/135504      SampleSAT::randomWalk() [14]
                0.00    0.00   35335/135504      SampleSAT::greedyWalk() [11]
                0.00    0.00   65007/135504      SampleSAT::simAnnealing() [17]
[97]     0.0    0.00    0.00  135504         SatProblem::addNumSat(int) [97]
-----------------------------------------------
                0.00    0.00   99440/99440       SliceSampling::cdlearn(int) [3]
[98]     0.0    0.00    0.00   99440         double const& std::max<double>(double const&, double const&) [98]
-----------------------------------------------
                0.00    0.00   70697/70697       SampleSAT::simAnnealing() [17]
[99]     0.0    0.00    0.00   70697         SampleSAT::getTemp() [99]
-----------------------------------------------
                0.00    0.00   14052/14052       SliceSampling::unitProc(int, int) [53]
[100]    0.0    0.00    0.00   14052         SatProblem::setAtom(int, int) [100]
-----------------------------------------------
                0.00    0.00   14052/14052       SliceSampling::unitProc(int, int) [53]
[101]    0.0    0.00    0.00   14052         SatProblem::rewriteWL(int, int) [101]
                0.00    0.00   14052/14052       std::vector<int, std::allocator<int> >::vector() [111]
                0.00    0.00   14052/14052       std::vector<int, std::allocator<int> >::~vector() [112]
-----------------------------------------------
                0.00    0.00   14052/14052       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [105]
[102]    0.0    0.00    0.00   14052         std::allocator<int>::allocator() [102]
                0.00    0.00   14052/1312364     __gnu_cxx::new_allocator<int>::new_allocator() [82]
-----------------------------------------------
                0.00    0.00   14052/14052       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [106]
[103]    0.0    0.00    0.00   14052         std::allocator<int>::~allocator() [103]
                0.00    0.00   14052/1312364     __gnu_cxx::new_allocator<int>::~new_allocator() [83]
-----------------------------------------------
                0.00    0.00   14052/14052       void std::_Destroy<int*>(int*, int*) [113]
[104]    0.0    0.00    0.00   14052         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [104]
-----------------------------------------------
                0.00    0.00   14052/14052       std::_Vector_base<int, std::allocator<int> >::_Vector_base() [109]
[105]    0.0    0.00    0.00   14052         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [105]
                0.00    0.00   14052/14052       std::allocator<int>::allocator() [102]
-----------------------------------------------
                0.00    0.00   14052/14052       std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [110]
[106]    0.0    0.00    0.00   14052         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [106]
                0.00    0.00   14052/14052       std::allocator<int>::~allocator() [103]
-----------------------------------------------
                0.00    0.00   14052/14052       std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [110]
[107]    0.0    0.00    0.00   14052         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned int) [107]
-----------------------------------------------
                0.00    0.00   14052/14052       std::vector<int, std::allocator<int> >::~vector() [112]
[108]    0.0    0.00    0.00   14052         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [108]
-----------------------------------------------
                0.00    0.00   14052/14052       std::vector<int, std::allocator<int> >::vector() [111]
[109]    0.0    0.00    0.00   14052         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [109]
                0.00    0.00   14052/14052       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [105]
-----------------------------------------------
                0.00    0.00   14052/14052       std::vector<int, std::allocator<int> >::~vector() [112]
[110]    0.0    0.00    0.00   14052         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [110]
                0.00    0.00   14052/14052       std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned int) [107]
                0.00    0.00   14052/14052       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [106]
-----------------------------------------------
                0.00    0.00   14052/14052       SatProblem::rewriteWL(int, int) [101]
[111]    0.0    0.00    0.00   14052         std::vector<int, std::allocator<int> >::vector() [111]
                0.00    0.00   14052/14052       std::_Vector_base<int, std::allocator<int> >::_Vector_base() [109]
-----------------------------------------------
                0.00    0.00   14052/14052       SatProblem::rewriteWL(int, int) [101]
[112]    0.0    0.00    0.00   14052         std::vector<int, std::allocator<int> >::~vector() [112]
                0.00    0.00   14052/14052       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [108]
                0.00    0.00   14052/14052       void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [114]
                0.00    0.00   14052/14052       std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [110]
-----------------------------------------------
                0.00    0.00   14052/14052       void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [114]
[113]    0.0    0.00    0.00   14052         void std::_Destroy<int*>(int*, int*) [113]
                0.00    0.00   14052/14052       void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [104]
-----------------------------------------------
                0.00    0.00   14052/14052       std::vector<int, std::allocator<int> >::~vector() [112]
[114]    0.0    0.00    0.00   14052         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [114]
                0.00    0.00   14052/14052       void std::_Destroy<int*>(int*, int*) [113]
-----------------------------------------------
                0.00    0.00    1000/1000        SampleSAT::solve(SatProblem*, int*) [9]
[115]    0.0    0.00    0.00    1000         SatProblem::cpClVector() [115]
-----------------------------------------------
                0.00    0.00    1000/1000        SliceSampling::sampleX() [8]
[116]    0.0    0.00    0.00    1000         SatProblem::getNumFixedClause() [116]
-----------------------------------------------
                0.00    0.00     288/580         std::allocator<std::_List_node<int> >::~allocator() [128]
                0.00    0.00     292/580         std::allocator<std::_List_node<int> >::~allocator() [120]
[117]    0.0    0.00    0.00     580         __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator() [117]
-----------------------------------------------
                0.00    0.00     288/576         std::list<int, std::allocator<int> >::begin() const [125]
                0.00    0.00     288/576         std::list<int, std::allocator<int> >::end() const [124]
[118]    0.0    0.00    0.00     576         std::_List_const_iterator<int>::_List_const_iterator(std::_List_node_base const*) [118]
-----------------------------------------------
                0.00    0.00       4/292         std::allocator<std::_List_node<int> >::allocator() [48]
                0.00    0.00     288/292         std::allocator<std::_List_node<int> >::allocator<int>(std::allocator<int> const&) [126]
[119]    0.0    0.00    0.00     292         __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [119]
-----------------------------------------------
                0.00    0.00     292/292         std::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [121]
[120]    0.0    0.00    0.00     292         std::allocator<std::_List_node<int> >::~allocator() [120]
                0.00    0.00     292/580         __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator() [117]
-----------------------------------------------
                0.00    0.00     292/292         std::_List_base<int, std::allocator<int> >::~_List_base() [65]
[121]    0.0    0.00    0.00     292         std::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [121]
                0.00    0.00     292/292         std::allocator<std::_List_node<int> >::~allocator() [120]
-----------------------------------------------
                0.00    0.00     288/288         std::allocator<std::_List_node<int> >::allocator(std::allocator<std::_List_node<int> > const&) [127]
[122]    0.0    0.00    0.00     288         __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator(__gnu_cxx::new_allocator<std::_List_node<int> > const&) [122]
-----------------------------------------------
                0.00    0.00     288/288         void std::list<int, std::allocator<int> >::_M_initialize_dispatch<std::_List_const_iterator<int> >(std::_List_const_iterator<int>, std::_List_const_iterator<int>, std::__false_type) [130]
[123]    0.0    0.00    0.00     288         std::_List_const_iterator<int>::operator!=(std::_List_const_iterator<int> const&) const [123]
-----------------------------------------------
                0.00    0.00     288/288         std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [76]
[124]    0.0    0.00    0.00     288         std::list<int, std::allocator<int> >::end() const [124]
                0.00    0.00     288/576         std::_List_const_iterator<int>::_List_const_iterator(std::_List_node_base const*) [118]
-----------------------------------------------
                0.00    0.00     288/288         std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [76]
[125]    0.0    0.00    0.00     288         std::list<int, std::allocator<int> >::begin() const [125]
                0.00    0.00     288/576         std::_List_const_iterator<int>::_List_const_iterator(std::_List_node_base const*) [118]
-----------------------------------------------
                0.00    0.00     288/288         std::_List_base<int, std::allocator<int> >::_List_base(std::allocator<int> const&) [75]
[126]    0.0    0.00    0.00     288         std::allocator<std::_List_node<int> >::allocator<int>(std::allocator<int> const&) [126]
                0.00    0.00     288/292         __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [119]
-----------------------------------------------
                0.00    0.00     288/288         std::_List_base<int, std::allocator<int> >::_List_impl::_List_impl(std::allocator<std::_List_node<int> > const&) [129]
[127]    0.0    0.00    0.00     288         std::allocator<std::_List_node<int> >::allocator(std::allocator<std::_List_node<int> > const&) [127]
                0.00    0.00     288/288         __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator(__gnu_cxx::new_allocator<std::_List_node<int> > const&) [122]
-----------------------------------------------
                0.00    0.00     288/288         std::_List_base<int, std::allocator<int> >::_List_base(std::allocator<int> const&) [75]
[128]    0.0    0.00    0.00     288         std::allocator<std::_List_node<int> >::~allocator() [128]
                0.00    0.00     288/580         __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator() [117]
-----------------------------------------------
                0.00    0.00     288/288         std::_List_base<int, std::allocator<int> >::_List_base(std::allocator<int> const&) [75]
[129]    0.0    0.00    0.00     288         std::_List_base<int, std::allocator<int> >::_List_impl::_List_impl(std::allocator<std::_List_node<int> > const&) [129]
                0.00    0.00     288/288         std::allocator<std::_List_node<int> >::allocator(std::allocator<std::_List_node<int> > const&) [127]
-----------------------------------------------
                0.00    0.00     288/288         std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [76]
[130]    0.0    0.00    0.00     288         void std::list<int, std::allocator<int> >::_M_initialize_dispatch<std::_List_const_iterator<int> >(std::_List_const_iterator<int>, std::_List_const_iterator<int>, std::__false_type) [130]
                0.00    0.00     288/288         std::_List_const_iterator<int>::operator!=(std::_List_const_iterator<int> const&) const [123]
-----------------------------------------------
                0.00    0.00       8/24          std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::resize(unsigned int, std::list<int, std::allocator<int> >) [64]
                0.00    0.00      16/24          std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_check_len(unsigned int, char const*) const [152]
[131]    0.0    0.00    0.00      24         std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::size() const [131]
-----------------------------------------------
                0.00    0.00       4/20          std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::~vector() [77]
                0.00    0.00      16/20          std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [62]
[132]    0.0    0.00    0.00      20         std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() [132]
-----------------------------------------------
                0.00    0.00       8/16          std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [62]
                0.00    0.00       8/16          __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > > const&) [151]
[133]    0.0    0.00    0.00      16         __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >::base() const [133]
-----------------------------------------------
                0.00    0.00       4/12          __gnu_cxx::new_allocator<std::list<int, std::allocator<int> > >::allocate(unsigned int, void const*) [148]
                0.00    0.00       8/12          std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::max_size() const [139]
[134]    0.0    0.00    0.00      12         __gnu_cxx::new_allocator<std::list<int, std::allocator<int> > >::max_size() const [134]
-----------------------------------------------
                0.00    0.00      10/10          SliceSampling::cdlearn(int) [3]
[135]    0.0    0.00    0.00      10         SatProblem::updateTheta(double*) [135]
-----------------------------------------------
                0.00    0.00       1/9           SliceSampling::learn(int*, char*, int) [2]
                0.00    0.00       2/9           main [1]
                0.00    0.00       2/9           SliceSampling::cdlearn(int) [3]
                0.00    0.00       4/9           SliceSampling::printUnitTime() [178]
[136]    0.0    0.00    0.00       9         Timer::printTime(std::ostream&, double const&) [136]
-----------------------------------------------
                0.00    0.00       4/8           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::end() [160]
                0.00    0.00       4/8           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::begin() [161]
[137]    0.0    0.00    0.00       8         __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >::__normal_iterator(std::list<int, std::allocator<int> >* const&) [137]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::max_size() const [139]
[138]    0.0    0.00    0.00       8         std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [138]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_check_len(unsigned int, char const*) const [152]
[139]    0.0    0.00    0.00       8         std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::max_size() const [139]
                0.00    0.00       8/8           std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [138]
                0.00    0.00       8/12          __gnu_cxx::new_allocator<std::list<int, std::allocator<int> > >::max_size() const [134]
-----------------------------------------------
                0.00    0.00       4/8           std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::~_Vector_base() [159]
                0.00    0.00       4/8           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [62]
[140]    0.0    0.00    0.00       8         std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_deallocate(std::list<int, std::allocator<int> >*, unsigned int) [140]
