Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       8/24          std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::size() const [128]
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::end() [156]
-----------------------------------------------
                0.00    0.00       4/4           SatProblem::~SatProblem() [71]
[70]     0.0    0.00    0.00       4         std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::~vector() [70]
                0.00    0.00       4/8           void std::_Destroy<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > >&) [61]
                0.00    0.00       4/20          std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() [129]
                0.00    0.00       4/4           std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::~_Vector_base() [155]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[71]     0.0    0.00    0.00       1         SatProblem::~SatProblem() [71]
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::~vector() [70]
-----------------------------------------------
                0.00    0.00    2920/2920        std::list<int, std::allocator<int> >::~list() [73]
[72]     0.0    0.00    0.00    2920         std::_List_base<int, std::allocator<int> >::~_List_base() [72]
                0.00    0.00    2920/105583      std::_List_base<int, std::allocator<int> >::_M_clear() [37]
                0.00    0.00    2920/2920        std::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [115]
-----------------------------------------------
                0.00    0.00       4/2920        SatProblem::allocate() [60]
                0.00    0.00    2916/2920        void std::_Destroy<std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*) [74]
[73]     0.0    0.00    0.00    2920         std::list<int, std::allocator<int> >::~list() [73]
                0.00    0.00    2920/2920        std::_List_base<int, std::allocator<int> >::~_List_base() [72]
-----------------------------------------------
                0.00    0.00    2916/2916        void std::_Destroy_aux<false>::__destroy<std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*) [75]
[74]     0.0    0.00    0.00    2916         void std::_Destroy<std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*) [74]
                0.00    0.00    2916/2920        std::list<int, std::allocator<int> >::~list() [73]
-----------------------------------------------
                0.00    0.00       8/8           void std::_Destroy<std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*) [76]
[75]     0.0    0.00    0.00       8         void std::_Destroy_aux<false>::__destroy<std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*) [75]
                0.00    0.00    2916/2916        void std::_Destroy<std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*) [74]
-----------------------------------------------
                0.00    0.00       8/8           void std::_Destroy<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > >&) [61]
[76]     0.0    0.00    0.00       8         void std::_Destroy<std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*) [76]
                0.00    0.00       8/8           void std::_Destroy_aux<false>::__destroy<std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*) [75]
-----------------------------------------------
                0.00    0.00     100/100         SampleSAT::solve(SatProblem*, int*) [5]
[77]     0.0    0.00    0.00     100         SampleSAT::init_model() [77]
                0.00    0.00   69317/252519      SatProblem::getGrand() [57]
                0.00    0.00   76483/8396019     SatProblem::getVar(int) [46]
-----------------------------------------------
                0.00    0.00    3583/3583        SliceSampling::unitProc(int, int) [20]
[78]     0.0    0.00    0.00    3583         SatProblem::setClause(int, int) [78]
                0.00    0.00  117589/1457452440     std::_List_iterator<int>::operator++(int) [10]
                0.00    0.00  121172/1492564307     std::list<int, std::allocator<int> >::end() [11]
                0.00    0.00  121172/1489116743     std::_List_iterator<int>::operator!=(std::_List_iterator<int> const&) const [15]
                0.00    0.00  117589/1463121113     std::_List_iterator<int>::operator*() const [14]
                0.00    0.00  124755/1524477073     std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [16]
                0.00    0.00    3583/31664303     std::list<int, std::allocator<int> >::begin() [17]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[79]     0.0    0.00    0.00       1         SliceSampling::SliceSampling(SampleSAT*, SatProblem*, learnparams*) [79]
                0.00    0.00       1/733         SatProblem::getNumVariables() [33]
                0.00    0.00       1/2           Timer::Timer() [160]
                0.00    0.00       1/1           SliceSampling::init() [174]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[80]     0.0    0.00    0.00       1         SampleSAT::SampleSAT(SatProblem*, samplesatparams*) [80]
                0.00    0.00       1/733         SatProblem::getNumVariables() [33]
                0.00    0.00       1/1           SampleSAT::setWalkMax(int) [179]
                0.00    0.00       1/1           SampleSAT::setNumSample(int) [180]
                0.00    0.00       1/1           SampleSAT::setWalkSatProb(double) [182]
                0.00    0.00       1/1           SampleSAT::setRandomWalkProb(double) [183]
                0.00    0.00       1/1           SampleSAT::setTemperature(double) [181]
                0.00    0.00       1/1           SatProblem::getNumClauses() [172]
-----------------------------------------------
                0.00    0.00    2916/2916        void std::_Construct<std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > const&) [82]
[81]     0.0    0.00    0.00    2916         std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [81]
                0.00    0.00    2916/6898044     std::allocator<int>::allocator<std::_List_node<int> >(std::allocator<std::_List_node<int> > const&) [44]
                0.00    0.00    2916/6898044     std::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() const [54]
                0.00    0.00    2916/6898044     std::allocator<int>::~allocator() [66]
                0.00    0.00    2916/2916        std::_List_base<int, std::allocator<int> >::_List_base(std::allocator<int> const&) [124]
                0.00    0.00    2916/2916        std::list<int, std::allocator<int> >::end() const [118]
                0.00    0.00    2916/2916        std::list<int, std::allocator<int> >::begin() const [119]
                0.00    0.00    2916/2916        void std::list<int, std::allocator<int> >::_M_initialize_dispatch<std::_List_const_iterator<int> >(std::_List_const_iterator<int>, std::_List_const_iterator<int>, std::__false_type) [125]
-----------------------------------------------
                0.00    0.00    2916/2916        void std::__uninitialized_fill_n<false>::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [83]
[82]     0.0    0.00    0.00    2916         void std::_Construct<std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > const&) [82]
                0.00    0.00    2916/2916        std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [81]
                0.00    0.00    2916/3450480     operator new(unsigned int, void*) [93]
-----------------------------------------------
                0.00    0.00       4/4           void std::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [84]
[83]     0.0    0.00    0.00       4         void std::__uninitialized_fill_n<false>::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [83]
                0.00    0.00    2916/2916        void std::_Construct<std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > const&) [82]
-----------------------------------------------
                0.00    0.00       4/4           void std::__uninitialized_fill_n_a<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&, std::allocator<std::list<int, std::allocator<int> > >&) [85]
[84]     0.0    0.00    0.00       4         void std::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [84]
                0.00    0.00       4/4           void std::__uninitialized_fill_n<false>::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [83]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [67]
[85]     0.0    0.00    0.00       4         void std::__uninitialized_fill_n_a<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&, std::allocator<std::list<int, std::allocator<int> > >&) [85]
                0.00    0.00       4/4           void std::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [84]
-----------------------------------------------
                0.00    0.00    3583/3583        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [87]
[86]     0.0    0.00    0.00    3583         std::allocator<int>::allocator() [86]
                0.00    0.00    3583/6901627     __gnu_cxx::new_allocator<int>::new_allocator() [48]
-----------------------------------------------
                0.00    0.00    3583/3583        std::_Vector_base<int, std::allocator<int> >::_Vector_base() [88]
[87]     0.0    0.00    0.00    3583         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [87]
                0.00    0.00    3583/3583        std::allocator<int>::allocator() [86]
-----------------------------------------------
                0.00    0.00    3583/3583        std::vector<int, std::allocator<int> >::vector() [31]
[88]     0.0    0.00    0.00    3583         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [88]
                0.00    0.00    3583/3583        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [87]
-----------------------------------------------
                0.00    0.00    3583/3583        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [29]
[89]     0.0    0.00    0.00    3583         std::allocator<int>::~allocator() [89]
                0.00    0.00    3583/6901627     __gnu_cxx::new_allocator<int>::~new_allocator() [62]
-----------------------------------------------
                0.00    0.00    2916/3450480     void std::_Construct<std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > const&) [82]
                0.00    0.00 3447564/3450480     __gnu_cxx::new_allocator<int>::construct(int*, int const&) [56]
[93]     0.0    0.00    0.00 3450480         operator new(unsigned int, void*) [93]
-----------------------------------------------
                0.00    0.00 3447564/3447564     std::_List_base<int, std::allocator<int> >::_M_clear() [37]
[94]     0.0    0.00    0.00 3447564         __gnu_cxx::new_allocator<int>::destroy(int*) [94]
-----------------------------------------------
                0.00    0.00 3447564/3447564     __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned int, void const*) [49]
[95]     0.0    0.00    0.00 3447564         __gnu_cxx::new_allocator<std::_List_node<int> >::max_size() const [95]
-----------------------------------------------
                0.00    0.00   11303/176353      SampleSAT::randomWalk() [12]
                0.00    0.00   22673/176353      SampleSAT::simAnnealing() [25]
                0.00    0.00   53544/176353      SampleSAT::greedyWalk() [7]
                0.00    0.00   88833/176353      SampleSAT::walk() [6]
[96]     0.0    0.00    0.00  176353         SatProblem::getNumSat() [96]
-----------------------------------------------
                0.00    0.00  145800/145800      SatProblem::initParams() [23]
[97]     0.0    0.00    0.00  145800         std::list<int, std::allocator<int> >::empty() const [97]
-----------------------------------------------
                0.00    0.00       4/105583      std::_List_base<int, std::allocator<int> >::_List_base() [64]
                0.00    0.00    2916/105583      std::_List_base<int, std::allocator<int> >::_List_base(std::allocator<int> const&) [124]
                0.00    0.00  102663/105583      std::list<int, std::allocator<int> >::clear() [38]
[98]     0.0    0.00    0.00  105583         std::_List_base<int, std::allocator<int> >::_M_init() [98]
-----------------------------------------------
                0.00    0.00   98761/98761       SampleSAT::randomWalk() [12]
[99]     0.0    0.00    0.00   98761         SatProblem::getCnjSize(int) [99]
-----------------------------------------------
                0.00    0.00   63839/63839       SatProblem::getCnj(int, int) [101]
[100]    0.0    0.00    0.00   63839         SatProblem::getCnf(int) [100]
-----------------------------------------------
                0.00    0.00   63839/63839       SampleSAT::randomWalk() [12]
[101]    0.0    0.00    0.00   63839         SatProblem::getCnj(int, int) [101]
                0.00    0.00   63839/63839       SatProblem::getCnf(int) [100]
-----------------------------------------------
                0.00    0.00   11303/43522       SampleSAT::randomWalk() [12]
                0.00    0.00   11335/43522       SampleSAT::greedyWalk() [7]
                0.00    0.00   20884/43522       SampleSAT::simAnnealing() [25]
[102]    0.0    0.00    0.00   43522         SatProblem::addNumSat(int) [102]
-----------------------------------------------
                0.00    0.00   22673/22673       SampleSAT::simAnnealing() [25]
[103]    0.0    0.00    0.00   22673         SampleSAT::getTemp() [103]
-----------------------------------------------
                0.00    0.00       2/7612        SliceSampling::learn(int*, char*, int) [2]
                0.00    0.00       4/7612        main [1]
                0.00    0.00      40/7612        SliceSampling::cdlearn(int) [3]
                0.00    0.00     400/7612        SliceSampling::sampleX() [4]
                0.00    0.00    7166/7612        SliceSampling::unitProc(int, int) [20]
[104]    0.0    0.00    0.00    7612         Timer::time() [104]
-----------------------------------------------
                0.00    0.00    2916/5836        std::allocator<std::_List_node<int> >::~allocator() [122]
                0.00    0.00    2920/5836        std::allocator<std::_List_node<int> >::~allocator() [114]
[105]    0.0    0.00    0.00    5836         __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator() [105]
-----------------------------------------------
                0.00    0.00    2916/5832        std::list<int, std::allocator<int> >::begin() const [119]
                0.00    0.00    2916/5832        std::list<int, std::allocator<int> >::end() const [118]
[106]    0.0    0.00    0.00    5832         std::_List_const_iterator<int>::_List_const_iterator(std::_List_node_base const*) [106]
-----------------------------------------------
                0.00    0.00    3583/3583        SliceSampling::unitProc(int, int) [20]
[107]    0.0    0.00    0.00    3583         SatProblem::setAtom(int, int) [107]
-----------------------------------------------
                0.00    0.00    3583/3583        void std::_Destroy<int*>(int*, int*) [111]
[108]    0.0    0.00    0.00    3583         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [108]
-----------------------------------------------
                0.00    0.00    3583/3583        std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [27]
[109]    0.0    0.00    0.00    3583         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned int) [109]
-----------------------------------------------
                0.00    0.00    3583/3583        std::vector<int, std::allocator<int> >::~vector() [28]
[110]    0.0    0.00    0.00    3583         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [110]
-----------------------------------------------
                0.00    0.00    3583/3583        void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [112]
[111]    0.0    0.00    0.00    3583         void std::_Destroy<int*>(int*, int*) [111]
                0.00    0.00    3583/3583        void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [108]
-----------------------------------------------
                0.00    0.00    3583/3583        std::vector<int, std::allocator<int> >::~vector() [28]
[112]    0.0    0.00    0.00    3583         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [112]
                0.00    0.00    3583/3583        void std::_Destroy<int*>(int*, int*) [111]
-----------------------------------------------
                0.00    0.00       4/2920        std::allocator<std::_List_node<int> >::allocator() [148]
                0.00    0.00    2916/2920        std::allocator<std::_List_node<int> >::allocator<int>(std::allocator<int> const&) [120]
[113]    0.0    0.00    0.00    2920         __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [113]
-----------------------------------------------
                0.00    0.00    2920/2920        std::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [115]
[114]    0.0    0.00    0.00    2920         std::allocator<std::_List_node<int> >::~allocator() [114]
                0.00    0.00    2920/5836        __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator() [105]
-----------------------------------------------
                0.00    0.00    2920/2920        std::_List_base<int, std::allocator<int> >::~_List_base() [72]
[115]    0.0    0.00    0.00    2920         std::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl() [115]
                0.00    0.00    2920/2920        std::allocator<std::_List_node<int> >::~allocator() [114]
-----------------------------------------------
                0.00    0.00    2916/2916        std::allocator<std::_List_node<int> >::allocator(std::allocator<std::_List_node<int> > const&) [121]
[116]    0.0    0.00    0.00    2916         __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator(__gnu_cxx::new_allocator<std::_List_node<int> > const&) [116]
-----------------------------------------------
                0.00    0.00    2916/2916        void std::list<int, std::allocator<int> >::_M_initialize_dispatch<std::_List_const_iterator<int> >(std::_List_const_iterator<int>, std::_List_const_iterator<int>, std::__false_type) [125]
[117]    0.0    0.00    0.00    2916         std::_List_const_iterator<int>::operator!=(std::_List_const_iterator<int> const&) const [117]
-----------------------------------------------
                0.00    0.00    2916/2916        std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [81]
[118]    0.0    0.00    0.00    2916         std::list<int, std::allocator<int> >::end() const [118]
                0.00    0.00    2916/5832        std::_List_const_iterator<int>::_List_const_iterator(std::_List_node_base const*) [106]
-----------------------------------------------
                0.00    0.00    2916/2916        std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [81]
[119]    0.0    0.00    0.00    2916         std::list<int, std::allocator<int> >::begin() const [119]
                0.00    0.00    2916/5832        std::_List_const_iterator<int>::_List_const_iterator(std::_List_node_base const*) [106]
-----------------------------------------------
                0.00    0.00    2916/2916        std::_List_base<int, std::allocator<int> >::_List_base(std::allocator<int> const&) [124]
[120]    0.0    0.00    0.00    2916         std::allocator<std::_List_node<int> >::allocator<int>(std::allocator<int> const&) [120]
                0.00    0.00    2916/2920        __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [113]
-----------------------------------------------
                0.00    0.00    2916/2916        std::_List_base<int, std::allocator<int> >::_List_impl::_List_impl(std::allocator<std::_List_node<int> > const&) [123]
[121]    0.0    0.00    0.00    2916         std::allocator<std::_List_node<int> >::allocator(std::allocator<std::_List_node<int> > const&) [121]
                0.00    0.00    2916/2916        __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator(__gnu_cxx::new_allocator<std::_List_node<int> > const&) [116]
-----------------------------------------------
                0.00    0.00    2916/2916        std::_List_base<int, std::allocator<int> >::_List_base(std::allocator<int> const&) [124]
[122]    0.0    0.00    0.00    2916         std::allocator<std::_List_node<int> >::~allocator() [122]
                0.00    0.00    2916/5836        __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator() [105]
-----------------------------------------------
                0.00    0.00    2916/2916        std::_List_base<int, std::allocator<int> >::_List_base(std::allocator<int> const&) [124]
[123]    0.0    0.00    0.00    2916         std::_List_base<int, std::allocator<int> >::_List_impl::_List_impl(std::allocator<std::_List_node<int> > const&) [123]
                0.00    0.00    2916/2916        std::allocator<std::_List_node<int> >::allocator(std::allocator<std::_List_node<int> > const&) [121]
-----------------------------------------------
                0.00    0.00    2916/2916        std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [81]
[124]    0.0    0.00    0.00    2916         std::_List_base<int, std::allocator<int> >::_List_base(std::allocator<int> const&) [124]
                0.00    0.00    2916/2916        std::allocator<std::_List_node<int> >::allocator<int>(std::allocator<int> const&) [120]
                0.00    0.00    2916/2916        std::_List_base<int, std::allocator<int> >::_List_impl::_List_impl(std::allocator<std::_List_node<int> > const&) [123]
                0.00    0.00    2916/2916        std::allocator<std::_List_node<int> >::~allocator() [122]
                0.00    0.00    2916/105583      std::_List_base<int, std::allocator<int> >::_M_init() [98]
-----------------------------------------------
                0.00    0.00    2916/2916        std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [81]
[125]    0.0    0.00    0.00    2916         void std::list<int, std::allocator<int> >::_M_initialize_dispatch<std::_List_const_iterator<int> >(std::_List_const_iterator<int>, std::_List_const_iterator<int>, std::__false_type) [125]
                0.00    0.00    2916/2916        std::_List_const_iterator<int>::operator!=(std::_List_const_iterator<int> const&) const [117]
-----------------------------------------------
                0.00    0.00     100/100         SliceSampling::sampleX() [4]
[126]    0.0    0.00    0.00     100         SatProblem::getNumFixedAtom() [126]
-----------------------------------------------
                0.00    0.00     100/100         SliceSampling::sampleX() [4]
[127]    0.0    0.00    0.00     100         SatProblem::getNumFixedClause() [127]
-----------------------------------------------
                0.00    0.00       8/24          std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::resize(unsigned int, std::list<int, std::allocator<int> >) [69]
                0.00    0.00      16/24          std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_check_len(unsigned int, char const*) const [147]
[128]    0.0    0.00    0.00      24         std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::size() const [128]
-----------------------------------------------
                0.00    0.00       4/20          std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::~vector() [70]
                0.00    0.00      16/20          std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [67]
[129]    0.0    0.00    0.00      20         std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() [129]
-----------------------------------------------
                0.00    0.00       8/16          std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [67]
                0.00    0.00       8/16          __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > > const&) [146]
[130]    0.0    0.00    0.00      16         __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >::base() const [130]
-----------------------------------------------
                0.00    0.00       4/12          __gnu_cxx::new_allocator<std::list<int, std::allocator<int> > >::allocate(unsigned int, void const*) [143]
                0.00    0.00       8/12          std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::max_size() const [135]
[131]    0.0    0.00    0.00      12         __gnu_cxx::new_allocator<std::list<int, std::allocator<int> > >::max_size() const [131]
-----------------------------------------------
                0.00    0.00      10/10          SliceSampling::cdlearn(int) [3]
[132]    0.0    0.00    0.00      10         SatProblem::updateTheta(double*) [132]
-----------------------------------------------
                0.00    0.00       4/8           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::end() [156]
                0.00    0.00       4/8           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::begin() [157]
[133]    0.0    0.00    0.00       8         __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >::__normal_iterator(std::list<int, std::allocator<int> >* const&) [133]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::max_size() const [135]
[134]    0.0    0.00    0.00       8         std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [134]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_check_len(unsigned int, char const*) const [147]
[135]    0.0    0.00    0.00       8         std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::max_size() const [135]
                0.00    0.00       8/8           std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [134]
                0.00    0.00       8/12          __gnu_cxx::new_allocator<std::list<int, std::allocator<int> > >::max_size() const [131]
-----------------------------------------------
                0.00    0.00       4/8           std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::~_Vector_base() [155]
                0.00    0.00       4/8           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [67]
[136]    0.0    0.00    0.00       8         std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_deallocate(std::list<int, std::allocator<int> >*, unsigned int) [136]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::list<int, std::allocator<int> > >::deallocate(std::list<int, std::allocator<int> >*, unsigned int) [142]
-----------------------------------------------
                0.00    0.00       8/8           std::list<int, std::allocator<int> >* std::uninitialized_copy<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*) [138]
[137]    0.0    0.00    0.00       8         std::list<int, std::allocator<int> >* std::__uninitialized_copy<false>::uninitialized_copy<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*) [137]
-----------------------------------------------
                0.00    0.00       8/8           std::list<int, std::allocator<int> >* std::__uninitialized_copy_a<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > >&) [139]
[138]    0.0    0.00    0.00       8         std::list<int, std::allocator<int> >* std::uninitialized_copy<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*) [138]
