Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::resize(unsigned int, std::list<int, std::allocator<int> >) [142]
[141]    0.0    0.00    0.00       4         std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [141]
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [138]
-----------------------------------------------
                0.00    0.00       4/4           SatProblem::allocate() [165]
[142]    0.0    0.00    0.00       4         std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::resize(unsigned int, std::list<int, std::allocator<int> >) [142]
                0.00    0.00       8/24          std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::size() const [92]
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::end() [139]
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [141]
-----------------------------------------------
                0.00    0.00       4/4           SatProblem::SatProblem(unsigned long) [166]
[143]    0.0    0.00    0.00       4         std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::vector() [143]
                0.00    0.00       4/4           std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_Vector_base() [134]
-----------------------------------------------
                0.00    0.00       4/4           SatProblem::~SatProblem() [167]
[144]    0.0    0.00    0.00       4         std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::~vector() [144]
                0.00    0.00       4/20          std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() [102]
                0.00    0.00       4/8           void std::_Destroy<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > >&) [118]
                0.00    0.00       4/4           std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::~_Vector_base() [135]
-----------------------------------------------
                0.00    0.00       4/4           void std::__uninitialized_fill_n_a<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&, std::allocator<std::list<int, std::allocator<int> > >&) [146]
[145]    0.0    0.00    0.00       4         void std::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [145]
                0.00    0.00       4/4           void std::__uninitialized_fill_n<false>::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [136]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [138]
[146]    0.0    0.00    0.00       4         void std::__uninitialized_fill_n_a<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&, std::allocator<std::list<int, std::allocator<int> > >&) [146]
                0.00    0.00       4/4           void std::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&) [145]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_check_len(unsigned int, char const*) const [125]
[147]    0.0    0.00    0.00       4         unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&) [147]
-----------------------------------------------
                0.00    0.00       1/2           main [4]
                0.00    0.00       1/2           SliceSampling::SliceSampling(SampleSAT*, SatProblem*, learnparams*) [173]
[148]    0.0    0.00    0.00       2         Timer::Timer() [148]
-----------------------------------------------
                0.00    0.00       1/2           main [4]
                0.00    0.00       1/2           SliceSampling::~SliceSampling() [174]
[149]    0.0    0.00    0.00       2         Timer::~Timer() [149]
-----------------------------------------------
                0.00    0.00       2/2           SatProblem::SatProblem(unsigned long) [166]
[150]    0.0    0.00    0.00       2         std::_List_iterator<int>::_List_iterator() [150]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [277]
[151]    0.0    0.00    0.00       1         global constructors keyed to SatProblem::SatProblem(unsigned long) [151]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [158]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [277]
[152]    0.0    0.00    0.00       1         global constructors keyed to SliceSampling::SliceSampling(SampleSAT*, SatProblem*, learnparams*) [152]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [160]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [277]
[153]    0.0    0.00    0.00       1         global constructors keyed to SampleSAT::SampleSAT(SatProblem*, samplesatparams*) [153]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [159]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [277]
[154]    0.0    0.00    0.00       1         global constructors keyed to cnffilename [154]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [157]
-----------------------------------------------
                0.00    0.00       1/1           main [4]
[155]    0.0    0.00    0.00       1         printlParameters(learnparams*) [155]
-----------------------------------------------
                0.00    0.00       1/1           main [4]
[156]    0.0    0.00    0.00       1         printssParameters(samplesatparams*) [156]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to cnffilename [154]
[157]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [157]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to SatProblem::SatProblem(unsigned long) [151]
[158]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [158]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to SampleSAT::SampleSAT(SatProblem*, samplesatparams*) [153]
[159]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [159]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to SliceSampling::SliceSampling(SampleSAT*, SatProblem*, learnparams*) [152]
[160]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [160]
-----------------------------------------------
                0.00    0.00       1/1           main [4]
[161]    0.0    0.00    0.00       1         SatProblem::parseCnfFile(char*) [161]
                0.00    0.00      36/22101       std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int) [6]
                0.00    0.00      36/3236        std::list<int, std::allocator<int> >::push_back(int const&) [30]
                0.00    0.00       1/1           SatProblem::allocate() [165]
-----------------------------------------------
                0.00    0.00       1/1           main [4]
[162]    0.0    0.00    0.00       1         SatProblem::parseSliFile(char*) [162]
-----------------------------------------------
                0.00    0.00       1/1           SampleSAT::SampleSAT(SatProblem*, samplesatparams*) [182]
[163]    0.0    0.00    0.00       1         SatProblem::getNumClauses() [163]
-----------------------------------------------
                0.00    0.00       1/1           main [4]
[164]    0.0    0.00    0.00       1         SatProblem::parseProbFile(char*) [164]
-----------------------------------------------
                0.00    0.00       1/1           SatProblem::parseCnfFile(char*) [161]
[165]    0.0    0.00    0.00       1         SatProblem::allocate() [165]
                0.00    0.00       4/4           std::list<int, std::allocator<int> >::list() [137]
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::resize(unsigned int, std::list<int, std::allocator<int> >) [142]
                0.00    0.00       4/28          std::list<int, std::allocator<int> >::~list() [87]
-----------------------------------------------
                0.00    0.00       1/1           main [4]
[166]    0.0    0.00    0.00       1         SatProblem::SatProblem(unsigned long) [166]
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::vector() [143]
                0.00    0.00       2/2           std::_List_iterator<int>::_List_iterator() [150]
                0.00    0.00       1/1           Random::Random() [176]
                0.00    0.00       1/1           Random::sgenrand(unsigned long) [175]
-----------------------------------------------
                0.00    0.00       1/1           main [4]
[167]    0.0    0.00    0.00       1         SatProblem::~SatProblem() [167]
                0.00    0.00       4/4           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::~vector() [144]
-----------------------------------------------
                0.00    0.00       1/1           SliceSampling::SliceSampling(SampleSAT*, SatProblem*, learnparams*) [173]
[168]    0.0    0.00    0.00       1         SliceSampling::init() [168]
-----------------------------------------------
                0.00    0.00       1/1           main [4]
[169]    0.0    0.00    0.00       1         SliceSampling::learn(int*, char*, int) [169]
                0.00    0.00      18/122538      SatProblem::getTheta(int) [5]
                0.00    0.00       2/674         Timer::time() [42]
                0.00    0.00       1/1           SliceSampling::lallocate(int) [172]
                0.00    0.00       1/1           SliceSampling::readdata(char*) [171]
                0.00    0.00       1/1           SliceSampling::cdlearn(int) [170]
                0.00    0.00       1/5           Timer::printTime(std::ostream&, double const&) [119]
-----------------------------------------------
                0.00    0.00       1/1           SliceSampling::learn(int*, char*, int) [169]
[170]    0.0    0.00    0.00       1         SliceSampling::cdlearn(int) [170]
                0.00    0.00  121320/122538      SatProblem::getTheta(int) [5]
                0.00    0.00     100/1934        SatProblem::getGrand() [32]
                0.00    0.00     100/100         SliceSampling::sampleU() [74]
                0.00    0.00     100/100         SliceSampling::sampleX() [75]
                0.00    0.00      40/674         Timer::time() [42]
                0.00    0.00      10/10          SatProblem::updateTheta(double*) [105]
                0.00    0.00      10/10          SliceSampling::calclik2(int, double*) [107]
                0.00    0.00       2/5           Timer::printTime(std::ostream&, double const&) [119]
-----------------------------------------------
                0.00    0.00       1/1           SliceSampling::learn(int*, char*, int) [169]
[171]    0.0    0.00    0.00       1         SliceSampling::readdata(char*) [171]
-----------------------------------------------
                0.00    0.00       1/1           SliceSampling::learn(int*, char*, int) [169]
[172]    0.0    0.00    0.00       1         SliceSampling::lallocate(int) [172]
-----------------------------------------------
                0.00    0.00       1/1           main [4]
[173]    0.0    0.00    0.00       1         SliceSampling::SliceSampling(SampleSAT*, SatProblem*, learnparams*) [173]
                0.00    0.00       1/2           Timer::Timer() [148]
                0.00    0.00       1/10          SatProblem::getNumVariables() [106]
                0.00    0.00       1/1           SliceSampling::init() [168]
-----------------------------------------------
                0.00    0.00       1/1           main [4]
[174]    0.0    0.00    0.00       1         SliceSampling::~SliceSampling() [174]
                0.00    0.00       1/2           Timer::~Timer() [149]
-----------------------------------------------
                0.00    0.00       1/1           SatProblem::SatProblem(unsigned long) [166]
[175]    0.0    0.00    0.00       1         Random::sgenrand(unsigned long) [175]
-----------------------------------------------
                0.00    0.00       1/1           SatProblem::SatProblem(unsigned long) [166]
[176]    0.0    0.00    0.00       1         Random::Random() [176]
-----------------------------------------------
                0.00    0.00       1/1           SampleSAT::SampleSAT(SatProblem*, samplesatparams*) [182]
[177]    0.0    0.00    0.00       1         SampleSAT::setWalkMax(int) [177]
-----------------------------------------------
                0.00    0.00       1/1           SampleSAT::SampleSAT(SatProblem*, samplesatparams*) [182]
[178]    0.0    0.00    0.00       1         SampleSAT::setNumSample(int) [178]
-----------------------------------------------
                0.00    0.00       1/1           SampleSAT::SampleSAT(SatProblem*, samplesatparams*) [182]
[179]    0.0    0.00    0.00       1         SampleSAT::setTemperature(double) [179]
-----------------------------------------------
                0.00    0.00       1/1           SampleSAT::SampleSAT(SatProblem*, samplesatparams*) [182]
[180]    0.0    0.00    0.00       1         SampleSAT::setWalkSatProb(double) [180]
-----------------------------------------------
                0.00    0.00       1/1           SampleSAT::SampleSAT(SatProblem*, samplesatparams*) [182]
[181]    0.0    0.00    0.00       1         SampleSAT::setRandomWalkProb(double) [181]
-----------------------------------------------
                0.00    0.00       1/1           main [4]
[182]    0.0    0.00    0.00       1         SampleSAT::SampleSAT(SatProblem*, samplesatparams*) [182]
                0.00    0.00       1/1           SampleSAT::setWalkMax(int) [177]
                0.00    0.00       1/1           SampleSAT::setNumSample(int) [178]
                0.00    0.00       1/1           SampleSAT::setWalkSatProb(double) [180]
                0.00    0.00       1/1           SampleSAT::setRandomWalkProb(double) [181]
                0.00    0.00       1/1           SampleSAT::setTemperature(double) [179]
                0.00    0.00       1/10          SatProblem::getNumVariables() [106]
                0.00    0.00       1/1           SatProblem::getNumClauses() [163]
-----------------------------------------------
                0.00    0.00       1/1           main [4]
[183]    0.0    0.00    0.00       1         SampleSAT::~SampleSAT() [183]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

 [151] global constructors keyed to SatProblem::SatProblem(unsigned long) [78] SampleSAT::greedyWalk() [39] std::_List_base<int, std::allocator<int> >::_M_init()
 [152] global constructors keyed to SliceSampling::SliceSampling(SampleSAT*, SatProblem*, learnparams*) [76] SampleSAT::init_model() [40] std::_List_base<int, std::allocator<int> >::_M_clear()
 [153] global constructors keyed to SampleSAT::SampleSAT(SatProblem*, samplesatparams*) [80] SampleSAT::randomWalk() [97] std::_List_base<int, std::allocator<int> >::_List_base(std::allocator<int> const&)
 [154] global constructors keyed to cnffilename [177] SampleSAT::setWalkMax(int) [130] std::_List_base<int, std::allocator<int> >::_List_base()
 [155] printlParameters(learnparams*) [178] SampleSAT::setNumSample(int) [86] std::_List_base<int, std::allocator<int> >::~_List_base()
 [156] printssParameters(samplesatparams*) [50] SampleSAT::simAnnealing() [111] void std::_Destroy_aux<false>::__destroy<std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*)
 [157] __static_initialization_and_destruction_0(int, int) [179] SampleSAT::setTemperature(double) [58] void std::_Destroy_aux<true>::__destroy<int*>(int*, int*)
 [158] __static_initialization_and_destruction_0(int, int) [180] SampleSAT::setWalkSatProb(double) [131] std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_allocate(unsigned int)
 [159] __static_initialization_and_destruction_0(int, int) [181] SampleSAT::setRandomWalkProb(double) [132] std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_Vector_impl::_Vector_impl()
 [160] __static_initialization_and_destruction_0(int, int) [45] SampleSAT::walk() [133] std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_Vector_impl::~_Vector_impl()
  [69] SatProblem::cpClVector() [77] SampleSAT::solve(SatProblem*, int*) [112] std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_deallocate(std::list<int, std::allocator<int> >*, unsigned int)
  [44] SatProblem::getCnjSize(int) [51] SampleSAT::getTemp() [102] std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_get_Tp_allocator()
  [70] SatProblem::initParams() [182] SampleSAT::SampleSAT(SatProblem*, samplesatparams*) [134] std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_Vector_base()
 [105] SatProblem::updateTheta(double*) [183] SampleSAT::~SampleSAT() [135] std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::~_Vector_base()
  [31] SatProblem::getClVecSize() [21] __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned int) [59] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl()
  [71] SatProblem::initSatCheck(int*) [22] __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned int, void const*) [60] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl()
 [161] SatProblem::parseCnfFile(char*) [88] __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator(__gnu_cxx::new_allocator<std::_List_node<int> > const&) [61] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned int)
 [162] SatProblem::parseSliFile(char*) [83] __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [62] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator()
 [163] SatProblem::getNumClauses() [81] __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator() [63] std::_Vector_base<int, std::allocator<int> >::_Vector_base()
 [164] SatProblem::parseProbFile(char*) [120] __gnu_cxx::new_allocator<std::list<int, std::allocator<int> > >::deallocate(std::list<int, std::allocator<int> >*, unsigned int) [64] std::_Vector_base<int, std::allocator<int> >::~_Vector_base()
  [37] SatProblem::getFixedClausei(int) [121] __gnu_cxx::new_allocator<std::list<int, std::allocator<int> > >::allocate(unsigned int, void const*) [7] std::_List_iterator<int>::_List_iterator(std::_List_node_base*)
  [72] SatProblem::getNumFixedAtom() [122] __gnu_cxx::new_allocator<std::list<int, std::allocator<int> > >::new_allocator() [150] std::_List_iterator<int>::_List_iterator()
 [106] SatProblem::getNumVariables() [123] __gnu_cxx::new_allocator<std::list<int, std::allocator<int> > >::~new_allocator() [11] std::_List_iterator<int>::operator++(int)
  [73] SatProblem::getNumFixedClause() [23] __gnu_cxx::new_allocator<int>::destroy(int*) [82] std::_List_const_iterator<int>::_List_const_iterator(std::_List_node_base const*)
  [48] SatProblem::getCnf(int) [24] __gnu_cxx::new_allocator<int>::construct(int*, int const&) [113] std::list<int, std::allocator<int> >* std::__uninitialized_copy<false>::uninitialized_copy<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*)
  [49] SatProblem::getCnj(int, int) [13] __gnu_cxx::new_allocator<int>::new_allocator() [136] void std::__uninitialized_fill_n<false>::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&)
  [34] SatProblem::getVar(int) [14] __gnu_cxx::new_allocator<int>::~new_allocator() [28] std::list<int, std::allocator<int> >::_M_create_node(int const&)
  [79] SatProblem::getNsc1(int*, int) [108] __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >::__normal_iterator(std::list<int, std::allocator<int> >* const&) [98] void std::list<int, std::allocator<int> >::_M_initialize_dispatch<std::_List_const_iterator<int> >(std::_List_const_iterator<int>, std::_List_const_iterator<int>, std::__false_type)
  [43] SatProblem::getNsc2(int*, int) [124] __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > > const&) [8] std::list<int, std::allocator<int> >::end()
  [52] SatProblem::setAtom(int, int) [25] __gnu_cxx::new_allocator<std::_List_node<int> >::max_size() const [19] std::list<int, std::allocator<int> >::begin()
 [165] SatProblem::allocate() [104] __gnu_cxx::new_allocator<std::list<int, std::allocator<int> > >::max_size() const [41] std::list<int, std::allocator<int> >::clear()
  [35] SatProblem::getClVec(int) [103] __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >::base() const [29] std::list<int, std::allocator<int> >::_M_insert(std::_List_iterator<int>, int const&)
  [32] SatProblem::getGrand() [18] std::_List_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [30] std::list<int, std::allocator<int> >::push_back(int const&)
   [5] SatProblem::getTheta(int) [15] std::_List_base<int, std::allocator<int> >::_M_get_Node_allocator() const [99] std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&)
  [12] SatProblem::isSatCnj(int*, int) [109] std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [137] std::list<int, std::allocator<int> >::list()
  [46] SatProblem::addNumSat(int) [10] std::_List_iterator<int>::operator*() const [87] std::list<int, std::allocator<int> >::~list()
  [47] SatProblem::afterFlip(int*, int) [9] std::_List_iterator<int>::operator!=(std::_List_iterator<int> const&) const [138] std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&)
  [38] SatProblem::getNumSat() [89] std::_List_const_iterator<int>::operator!=(std::_List_const_iterator<int> const&) const [139] std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::end()
  [53] SatProblem::rewriteWL(int, int) [90] std::list<int, std::allocator<int> >::end() const [140] std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::begin()
  [54] SatProblem::setClause(int, int) [91] std::list<int, std::allocator<int> >::begin() const [141] std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&)
 [166] SatProblem::SatProblem(unsigned long) [36] std::list<int, std::allocator<int> >::empty() const [142] std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::resize(unsigned int, std::list<int, std::allocator<int> >)
 [167] SatProblem::~SatProblem() [125] std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_check_len(unsigned int, char const*) const [143] std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::vector()
 [168] SliceSampling::init()  [92] std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::size() const [144] std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::~vector()
 [169] SliceSampling::learn(int*, char*, int) [110] std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::max_size() const [6] std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::operator[](unsigned int)
 [170] SliceSampling::cdlearn(int) [93] std::allocator<std::_List_node<int> >::allocator<int>(std::allocator<int> const&) [65] std::vector<int, std::allocator<int> >::vector()
  [74] SliceSampling::sampleU() [94] std::allocator<std::_List_node<int> >::allocator(std::allocator<std::_List_node<int> > const&) [66] std::vector<int, std::allocator<int> >::~vector()
  [75] SliceSampling::sampleX() [126] std::allocator<std::_List_node<int> >::allocator() [100] void std::_Construct<std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > const&)
 [107] SliceSampling::calclik2(int, double*) [95] std::allocator<std::_List_node<int> >::~allocator() [114] std::list<int, std::allocator<int> >* std::uninitialized_copy<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*>(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*)
 [171] SliceSampling::readdata(char*) [84] std::allocator<std::_List_node<int> >::~allocator() [145] void std::uninitialized_fill_n<std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, unsigned int, std::list<int, std::allocator<int> > const&)
  [55] SliceSampling::unitProc(int, int) [127] std::allocator<std::list<int, std::allocator<int> > >::allocator() [115] std::list<int, std::allocator<int> >* std::__uninitialized_copy_a<std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> >*, std::allocator<std::list<int, std::allocator<int> > >&)
