Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
-----------------------------------------------
                0.00    0.00       1/16666       SatProblem::SatProblem(unsigned long) [40]
                0.00    0.00   16665/16666       SatProblem::rewriteWL(int, int) [77]
[86]     0.0    0.00    0.00   16666         std::vector<int, std::allocator<int> >::vector() [86]
                0.00    0.00   16666/16666       std::_Vector_base<int, std::allocator<int> >::_Vector_base() [85]
-----------------------------------------------
                0.00    0.00    2585/2585        std::vector<int, std::allocator<int> >::push_back(int const&) [88]
[87]     0.0    0.00    0.00    2585         std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [87]
                0.00    0.00    2585/3205134     __gnu_cxx::new_allocator<int>::construct(int*, int const&) [43]
                0.00    0.00    7755/33286       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [111]
                0.00    0.00    5170/10340       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [119]
                0.00    0.00    5170/5170        int* std::__uninitialized_move_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [133]
                0.00    0.00    2585/2585        std::vector<int, std::allocator<int> >::_M_check_len(unsigned int, char const*) const [139]
                0.00    0.00    2585/2585        std::vector<int, std::allocator<int> >::begin() [142]
                0.00    0.00    2585/2585        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [138]
                0.00    0.00    2585/2585        std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned int) [140]
                0.00    0.00    2585/28116       void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [114]
                0.00    0.00    2585/19251       std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned int) [116]
-----------------------------------------------
                0.00    0.00    2585/2585        SatProblem::rewriteWL(int, int) [77]
[88]     0.0    0.00    0.00    2585         std::vector<int, std::allocator<int> >::push_back(int const&) [88]
                0.00    0.00    2585/2585        std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [87]
                0.00    0.00    2585/2585        std::vector<int, std::allocator<int> >::end() [141]
-----------------------------------------------
                0.00    0.00       1/1           SliceSampling::SliceSampling(SampleSAT*, SatProblem*, learnparams*) [91]
[89]     0.0    0.00    0.00       1         SliceSampling::init() [89]
                0.00    0.00       1/6305156     SatProblem::getNumVariables() [41]
-----------------------------------------------
                0.00    0.00       1/1           SliceSampling::learn(int*, char*, int) [2]
[90]     0.0    0.00    0.00       1         SliceSampling::lallocate(int) [90]
                0.00    0.00       1/6305156     SatProblem::getNumVariables() [41]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[91]     0.0    0.00    0.00       1         SliceSampling::SliceSampling(SampleSAT*, SatProblem*, learnparams*) [91]
                0.00    0.00       1/1           SliceSampling::init() [89]
                0.00    0.00       1/2           Timer::Timer() [204]
-----------------------------------------------
                0.00    0.00 3414040/3414040     SampleSAT::randomWalk() [17]
[95]     0.0    0.00    0.00 3414040         SatProblem::getClVecSize() [95]
-----------------------------------------------
                0.00    0.00      24/3205158     void std::_Construct<std::list<int, std::allocator<int> >, std::list<int, std::allocator<int> > >(std::list<int, std::allocator<int> >*, std::list<int, std::allocator<int> > const&) [67]
                0.00    0.00 3205134/3205158     __gnu_cxx::new_allocator<int>::construct(int*, int const&) [43]
[96]     0.0    0.00    0.00 3205158         operator new(unsigned int, void*) [96]
-----------------------------------------------
                0.00    0.00 3202549/3202549     std::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [51]
[97]     0.0    0.00    0.00 3202549         __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned int) [97]
-----------------------------------------------
                0.00    0.00 3202549/3202549     std::_List_base<int, std::allocator<int> >::_M_clear() [18]
[98]     0.0    0.00    0.00 3202549         __gnu_cxx::new_allocator<int>::destroy(int*) [98]
-----------------------------------------------
                0.00    0.00 3202549/3202549     __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned int, void const*) [36]
[99]     0.0    0.00    0.00 3202549         __gnu_cxx::new_allocator<std::_List_node<int> >::max_size() const [99]
-----------------------------------------------
                0.00    0.00 1848853/1848853     SampleSAT::randomWalk() [17]
[100]    0.0    0.00    0.00 1848853         SatProblem::getClVec(int) [100]
-----------------------------------------------
                0.00    0.00  195110/1589136     SampleSAT::randomWalk() [17]
                0.00    0.00  199219/1589136     SampleSAT::simAnnealing() [11]
                0.00    0.00  578142/1589136     SampleSAT::greedyWalk() [9]
                0.00    0.00  616665/1589136     SampleSAT::init_model() [39]
[101]    0.0    0.00    0.00 1589136         SatProblem::getVar(int) [101]
-----------------------------------------------
                0.00    0.00 1513458/1513458     SampleSAT::randomWalk() [17]
[102]    0.0    0.00    0.00 1513458         SatProblem::getFixedClausei(int) [102]
-----------------------------------------------
                0.00    0.00 1200000/1200000     SatProblem::initParams() [7]
[103]    0.0    0.00    0.00 1200000         std::list<int, std::allocator<int> >::empty() const [103]
-----------------------------------------------
                0.00    0.00   96781/809790      SampleSAT::randomWalk() [17]
                0.00    0.00  144192/809790      SampleSAT::greedyWalk() [9]
                0.00    0.00  192449/809790      SampleSAT::simAnnealing() [11]
                0.00    0.00  376368/809790      SampleSAT::walk() [6]
[104]    0.0    0.00    0.00  809790         SatProblem::getNumSat() [104]
-----------------------------------------------
                0.00    0.00       4/802533      std::_List_base<int, std::allocator<int> >::_List_base() [183]
                0.00    0.00      24/802533      std::_List_base<int, std::allocator<int> >::_List_base(std::allocator<int> const&) [72]
                0.00    0.00  802505/802533      std::list<int, std::allocator<int> >::clear() [15]
[105]    0.0    0.00    0.00  802533         std::_List_base<int, std::allocator<int> >::_M_init() [105]
-----------------------------------------------
                0.00    0.00    2513/683076      SatProblem::rewriteWL(int, int) [77]
                0.00    0.00  680563/683076      SampleSAT::randomWalk() [17]
[106]    0.0    0.00    0.00  683076         SatProblem::getCnjSize(int) [106]
-----------------------------------------------
                0.00    0.00  382862/382862      SatProblem::getCnj(int, int) [46]
[107]    0.0    0.00    0.00  382862         SatProblem::getCnf(int) [107]
-----------------------------------------------
                0.00    0.00  376368/376368      SampleSAT::walk() [6]
[108]    0.0    0.00    0.00  376368         SatProblem::getNumClauses() [108]
-----------------------------------------------
                0.00    0.00  100000/100000      SliceSampling::sampleX() [4]
[109]    0.0    0.00    0.00  100000         SatProblem::getNumFixedAtom() [109]
-----------------------------------------------
                0.00    0.00  100000/100000      SliceSampling::sampleX() [4]
[110]    0.0    0.00    0.00  100000         SatProblem::getNumFixedClause() [110]
-----------------------------------------------
                0.00    0.00    7755/33286       std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [87]
                0.00    0.00    8865/33286       std::vector<int, std::allocator<int> >::_M_erase_at_end(int*) [121]
                0.00    0.00   16666/33286       std::vector<int, std::allocator<int> >::~vector() [82]
[111]    0.0    0.00    0.00   33286         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [111]
-----------------------------------------------
                0.00    0.00   28116/28116       void std::_Destroy<int*>(int*, int*) [113]
[112]    0.0    0.00    0.00   28116         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [112]
-----------------------------------------------
                0.00    0.00   28116/28116       void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [114]
[113]    0.0    0.00    0.00   28116         void std::_Destroy<int*>(int*, int*) [113]
                0.00    0.00   28116/28116       void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [112]
-----------------------------------------------
                0.00    0.00    2585/28116       std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [87]
                0.00    0.00    8865/28116       std::vector<int, std::allocator<int> >::_M_erase_at_end(int*) [121]
                0.00    0.00   16666/28116       std::vector<int, std::allocator<int> >::~vector() [82]
[114]    0.0    0.00    0.00   28116         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [114]
                0.00    0.00   28116/28116       void std::_Destroy<int*>(int*, int*) [113]
-----------------------------------------------
                0.00    0.00   10340/21790       std::vector<int, std::allocator<int> >::_M_check_len(unsigned int, char const*) const [139]
                0.00    0.00   11450/21790       SatProblem::rewriteWL(int, int) [77]
[115]    0.0    0.00    0.00   21790         std::vector<int, std::allocator<int> >::size() const [115]
-----------------------------------------------
                0.00    0.00    2585/19251       std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [87]
                0.00    0.00   16666/19251       std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [81]
[116]    0.0    0.00    0.00   19251         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned int) [116]
                0.00    0.00    2585/2585        __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned int) [136]
-----------------------------------------------
                0.00    0.00   16665/16665       SliceSampling::unitProc(int, int) [73]
[117]    0.0    0.00    0.00   16665         SatProblem::setAtom(int, int) [117]
-----------------------------------------------
                0.00    0.00   15510/15510       int* std::__copy_move_a2<false, int*, int*>(int*, int*, int*) [130]
[118]    0.0    0.00    0.00   15510         std::__niter_base<int*, false>::__b(int*) [118]
-----------------------------------------------
                0.00    0.00    5170/10340       std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [87]
                0.00    0.00    5170/10340       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [138]
[119]    0.0    0.00    0.00   10340         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [119]
-----------------------------------------------
                0.00    0.00   10340/10340       int* std::copy<int*, int*>(int*, int*, int*) [134]
[120]    0.0    0.00    0.00   10340         std::__miter_base<int*, false>::__b(int*) [120]
-----------------------------------------------
                0.00    0.00    8865/8865        std::vector<int, std::allocator<int> >::clear() [122]
[121]    0.0    0.00    0.00    8865         std::vector<int, std::allocator<int> >::_M_erase_at_end(int*) [121]
                0.00    0.00    8865/33286       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [111]
                0.00    0.00    8865/28116       void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [114]
-----------------------------------------------
                0.00    0.00    8865/8865        SatProblem::rewriteWL(int, int) [77]
[122]    0.0    0.00    0.00    8865         std::vector<int, std::allocator<int> >::clear() [122]
                0.00    0.00    8865/8865        std::vector<int, std::allocator<int> >::_M_erase_at_end(int*) [121]
-----------------------------------------------
                0.00    0.00    2585/7755        __gnu_cxx::new_allocator<int>::allocate(unsigned int, void const*) [137]
                0.00    0.00    5170/7755        std::vector<int, std::allocator<int> >::max_size() const [126]
[123]    0.0    0.00    0.00    7755         __gnu_cxx::new_allocator<int>::max_size() const [123]
-----------------------------------------------
                0.00    0.00    2585/5170        std::vector<int, std::allocator<int> >::end() [141]
                0.00    0.00    2585/5170        std::vector<int, std::allocator<int> >::begin() [142]
[124]    0.0    0.00    0.00    5170         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [124]
-----------------------------------------------
                0.00    0.00    5170/5170        std::vector<int, std::allocator<int> >::max_size() const [126]
[125]    0.0    0.00    0.00    5170         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [125]
-----------------------------------------------
                0.00    0.00    5170/5170        std::vector<int, std::allocator<int> >::_M_check_len(unsigned int, char const*) const [139]
[126]    0.0    0.00    0.00    5170         std::vector<int, std::allocator<int> >::max_size() const [126]
                0.00    0.00    5170/5170        std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [125]
                0.00    0.00    5170/7755        __gnu_cxx::new_allocator<int>::max_size() const [123]
-----------------------------------------------
                0.00    0.00    5170/5170        int* std::__copy_move_a<false, int*, int*>(int*, int*, int*) [129]
[127]    0.0    0.00    0.00    5170         int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [127]
-----------------------------------------------
                0.00    0.00    5170/5170        int* std::uninitialized_copy<int*, int*>(int*, int*, int*) [131]
[128]    0.0    0.00    0.00    5170         int* std::__uninitialized_copy<true>::uninitialized_copy<int*, int*>(int*, int*, int*) [128]
                0.00    0.00    5170/5170        int* std::copy<int*, int*>(int*, int*, int*) [134]
-----------------------------------------------
                0.00    0.00    5170/5170        int* std::__copy_move_a2<false, int*, int*>(int*, int*, int*) [130]
[129]    0.0    0.00    0.00    5170         int* std::__copy_move_a<false, int*, int*>(int*, int*, int*) [129]
                0.00    0.00    5170/5170        int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [127]
-----------------------------------------------
                0.00    0.00    5170/5170        int* std::copy<int*, int*>(int*, int*, int*) [134]
[130]    0.0    0.00    0.00    5170         int* std::__copy_move_a2<false, int*, int*>(int*, int*, int*) [130]
                0.00    0.00   15510/15510       std::__niter_base<int*, false>::__b(int*) [118]
                0.00    0.00    5170/5170        int* std::__copy_move_a<false, int*, int*>(int*, int*, int*) [129]
-----------------------------------------------
                0.00    0.00    5170/5170        int* std::__uninitialized_copy_a<int*, int*, int>(int*, int*, int*, std::allocator<int>&) [132]
[131]    0.0    0.00    0.00    5170         int* std::uninitialized_copy<int*, int*>(int*, int*, int*) [131]
                0.00    0.00    5170/5170        int* std::__uninitialized_copy<true>::uninitialized_copy<int*, int*>(int*, int*, int*) [128]
-----------------------------------------------
                0.00    0.00    5170/5170        int* std::__uninitialized_move_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [133]
[132]    0.0    0.00    0.00    5170         int* std::__uninitialized_copy_a<int*, int*, int>(int*, int*, int*, std::allocator<int>&) [132]
                0.00    0.00    5170/5170        int* std::uninitialized_copy<int*, int*>(int*, int*, int*) [131]
-----------------------------------------------
                0.00    0.00    5170/5170        std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [87]
[133]    0.0    0.00    0.00    5170         int* std::__uninitialized_move_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [133]
                0.00    0.00    5170/5170        int* std::__uninitialized_copy_a<int*, int*, int>(int*, int*, int*, std::allocator<int>&) [132]
-----------------------------------------------
                0.00    0.00    5170/5170        int* std::__uninitialized_copy<true>::uninitialized_copy<int*, int*>(int*, int*, int*) [128]
[134]    0.0    0.00    0.00    5170         int* std::copy<int*, int*>(int*, int*, int*) [134]
                0.00    0.00   10340/10340       std::__miter_base<int*, false>::__b(int*) [120]
                0.00    0.00    5170/5170        int* std::__copy_move_a2<false, int*, int*>(int*, int*, int*) [130]
-----------------------------------------------
                0.00    0.00       4/2589        std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_check_len(unsigned int, char const*) const [176]
                0.00    0.00    2585/2589        std::vector<int, std::allocator<int> >::_M_check_len(unsigned int, char const*) const [139]
[135]    0.0    0.00    0.00    2589         unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&) [135]
-----------------------------------------------
                0.00    0.00    2585/2585        std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned int) [116]
[136]    0.0    0.00    0.00    2585         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned int) [136]
-----------------------------------------------
                0.00    0.00    2585/2585        std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned int) [140]
[137]    0.0    0.00    0.00    2585         __gnu_cxx::new_allocator<int>::allocate(unsigned int, void const*) [137]
                0.00    0.00    2585/7755        __gnu_cxx::new_allocator<int>::max_size() const [123]
-----------------------------------------------
                0.00    0.00    2585/2585        std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [87]
[138]    0.0    0.00    0.00    2585         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [138]
                0.00    0.00    5170/10340       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [119]
-----------------------------------------------
                0.00    0.00    2585/2585        std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [87]
[139]    0.0    0.00    0.00    2585         std::vector<int, std::allocator<int> >::_M_check_len(unsigned int, char const*) const [139]
                0.00    0.00   10340/21790       std::vector<int, std::allocator<int> >::size() const [115]
                0.00    0.00    5170/5170        std::vector<int, std::allocator<int> >::max_size() const [126]
                0.00    0.00    2585/2589        unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&) [135]
-----------------------------------------------
                0.00    0.00    2585/2585        std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [87]
[140]    0.0    0.00    0.00    2585         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned int) [140]
                0.00    0.00    2585/2585        __gnu_cxx::new_allocator<int>::allocate(unsigned int, void const*) [137]
-----------------------------------------------
                0.00    0.00    2585/2585        std::vector<int, std::allocator<int> >::push_back(int const&) [88]
[141]    0.0    0.00    0.00    2585         std::vector<int, std::allocator<int> >::end() [141]
                0.00    0.00    2585/5170        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [124]
-----------------------------------------------
                0.00    0.00    2585/2585        std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [87]
[142]    0.0    0.00    0.00    2585         std::vector<int, std::allocator<int> >::begin() [142]
                0.00    0.00    2585/5170        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [124]
-----------------------------------------------
                0.00    0.00    2585/2585        SatProblem::rewriteWL(int, int) [77]
[143]    0.0    0.00    0.00    2585         std::vector<int, std::allocator<int> >::operator[](unsigned int) [143]
-----------------------------------------------
                0.00    0.00    2513/2513        SatProblem::rewriteWL(int, int) [77]
[144]    0.0    0.00    0.00    2513         int const& std::max<int>(int const&, int const&) [144]
-----------------------------------------------
                0.00    0.00     100/100         SliceSampling::cdlearn(int) [3]
[145]    0.0    0.00    0.00     100         SatProblem::updateTheta(double*) [145]
-----------------------------------------------
                0.00    0.00      24/48          std::list<int, std::allocator<int> >::begin() const [151]
                0.00    0.00      24/48          std::list<int, std::allocator<int> >::end() const [150]
[146]    0.0    0.00    0.00      48         std::_List_const_iterator<int>::_List_const_iterator(std::_List_node_base const*) [146]
-----------------------------------------------
                0.00    0.00       4/28          std::allocator<std::_List_node<int> >::allocator() [177]
                0.00    0.00      24/28          std::allocator<std::_List_node<int> >::allocator<int>(std::allocator<int> const&) [153]
[147]    0.0    0.00    0.00      28         __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [147]
-----------------------------------------------
                0.00    0.00      24/24          std::allocator<std::_List_node<int> >::allocator(std::allocator<std::_List_node<int> > const&) [154]
[148]    0.0    0.00    0.00      24         __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator(__gnu_cxx::new_allocator<std::_List_node<int> > const&) [148]
-----------------------------------------------
                0.00    0.00      24/24          void std::list<int, std::allocator<int> >::_M_initialize_dispatch<std::_List_const_iterator<int> >(std::_List_const_iterator<int>, std::_List_const_iterator<int>, std::__false_type) [156]
[149]    0.0    0.00    0.00      24         std::_List_const_iterator<int>::operator!=(std::_List_const_iterator<int> const&) const [149]
-----------------------------------------------
                0.00    0.00      24/24          std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [66]
[150]    0.0    0.00    0.00      24         std::list<int, std::allocator<int> >::end() const [150]
                0.00    0.00      24/48          std::_List_const_iterator<int>::_List_const_iterator(std::_List_node_base const*) [146]
-----------------------------------------------
                0.00    0.00      24/24          std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [66]
[151]    0.0    0.00    0.00      24         std::list<int, std::allocator<int> >::begin() const [151]
                0.00    0.00      24/48          std::_List_const_iterator<int>::_List_const_iterator(std::_List_node_base const*) [146]
-----------------------------------------------
                0.00    0.00       8/24          std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::resize(unsigned int, std::list<int, std::allocator<int> >) [57]
                0.00    0.00      16/24          std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_check_len(unsigned int, char const*) const [176]
[152]    0.0    0.00    0.00      24         std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::size() const [152]
-----------------------------------------------
                0.00    0.00      24/24          std::_List_base<int, std::allocator<int> >::_List_base(std::allocator<int> const&) [72]
[153]    0.0    0.00    0.00      24         std::allocator<std::_List_node<int> >::allocator<int>(std::allocator<int> const&) [153]
                0.00    0.00      24/28          __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [147]
-----------------------------------------------
                0.00    0.00      24/24          std::_List_base<int, std::allocator<int> >::_List_impl::_List_impl(std::allocator<std::_List_node<int> > const&) [155]
[154]    0.0    0.00    0.00      24         std::allocator<std::_List_node<int> >::allocator(std::allocator<std::_List_node<int> > const&) [154]
                0.00    0.00      24/24          __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator(__gnu_cxx::new_allocator<std::_List_node<int> > const&) [148]
-----------------------------------------------
                0.00    0.00      24/24          std::_List_base<int, std::allocator<int> >::_List_base(std::allocator<int> const&) [72]
[155]    0.0    0.00    0.00      24         std::_List_base<int, std::allocator<int> >::_List_impl::_List_impl(std::allocator<std::_List_node<int> > const&) [155]
                0.00    0.00      24/24          std::allocator<std::_List_node<int> >::allocator(std::allocator<std::_List_node<int> > const&) [154]
-----------------------------------------------
                0.00    0.00      24/24          std::list<int, std::allocator<int> >::list(std::list<int, std::allocator<int> > const&) [66]
[156]    0.0    0.00    0.00      24         void std::list<int, std::allocator<int> >::_M_initialize_dispatch<std::_List_const_iterator<int> >(std::_List_const_iterator<int>, std::_List_const_iterator<int>, std::__false_type) [156]
                0.00    0.00      24/24          std::_List_const_iterator<int>::operator!=(std::_List_const_iterator<int> const&) const [149]
-----------------------------------------------
                0.00    0.00       4/20          std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::~vector() [75]
                0.00    0.00      16/20          std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [55]
[157]    0.0    0.00    0.00      20         std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() [157]
-----------------------------------------------
                0.00    0.00       8/16          std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [55]
                0.00    0.00       8/16          __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >::difference_type __gnu_cxx::operator-<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > > const&, __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > > const&) [175]
[158]    0.0    0.00    0.00      16         __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >::base() const [158]
-----------------------------------------------
                0.00    0.00       4/12          __gnu_cxx::new_allocator<std::list<int, std::allocator<int> > >::allocate(unsigned int, void const*) [170]
                0.00    0.00       8/12          std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::max_size() const [162]
[159]    0.0    0.00    0.00      12         __gnu_cxx::new_allocator<std::list<int, std::allocator<int> > >::max_size() const [159]
-----------------------------------------------
                0.00    0.00       4/8           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::end() [199]
                0.00    0.00       4/8           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::begin() [200]
[160]    0.0    0.00    0.00       8         __gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >::__normal_iterator(std::list<int, std::allocator<int> >* const&) [160]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::max_size() const [162]
[161]    0.0    0.00    0.00       8         std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [161]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_check_len(unsigned int, char const*) const [176]
[162]    0.0    0.00    0.00       8         std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::max_size() const [162]
                0.00    0.00       8/8           std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_get_Tp_allocator() const [161]
                0.00    0.00       8/12          __gnu_cxx::new_allocator<std::list<int, std::allocator<int> > >::max_size() const [159]
-----------------------------------------------
                0.00    0.00       4/8           std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::~_Vector_base() [189]
                0.00    0.00       4/8           std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_fill_insert(__gnu_cxx::__normal_iterator<std::list<int, std::allocator<int> >*, std::vector<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > > >, unsigned int, std::list<int, std::allocator<int> > const&) [55]
[163]    0.0    0.00    0.00       8         std::_Vector_base<std::list<int, std::allocator<int> >, std::allocator<std::list<int, std::allocator<int> > > >::_M_deallocate(std::list<int, std::allocator<int> >*, unsigned int) [163]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::list<int, std::allocator<int> > >::deallocate(std::list<int, std::allocator<int> >*, unsigned int) [169]
-----------------------------------------------
